elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
400.8,2007-08-01,2015-11-01,48.0508,"ORR 3 E, MN US",0.9699,COOP:216211,METERS,-92.7636
411.5,1961-11-01,1972-05-01,48.1,"NETT LAKE, MN US",0.6457,COOP:216212,METERS,-93.08333
423.7,1931-01-01,2005-10-01,48.0553,"ORR, MN US",0.9718,COOP:216213,METERS,-92.8425
299,1948-08-01,1983-03-01,45.3,"ORTONVILLE, MN US",0.9664,COOP:216224,METERS,-96.45
335,2005-01-01,2015-11-01,45.30858,"ORTONVILLE 1 N, MN US",0.9922,COOP:216225,METERS,-96.42961
331,1953-03-01,2015-11-01,46.2154,"ORWELL DAM, MN US",0.9809,COOP:216228,METERS,-96.178
411.2,1948-08-01,2015-11-01,46.4145,"OTTERTAIL, MN US",0.8837,COOP:216276,METERS,-95.5464
347.5,1961-03-01,2015-11-01,44.0976,"OWATONNA, MN US",0.9984,COOP:216287,METERS,-93.2318
439.3,1893-01-01,1999-05-01,46.89967,"PARK RAPIDS MUNICIPAL AIRPORT, MN US",0.9883,COOP:216360,METERS,-95.06682
360,1970-11-01,1973-12-01,45.38333,"PAYNESVILLE, MN US",0.9997,COOP:216386,METERS,-94.73333
395.9,1948-08-01,2014-12-01,46.569,"PELICAN RAPIDS, MN US",0.8595,COOP:216405,METERS,-96.0894
289.9,1931-01-01,1950-06-29,48,"PIGEON RIVER BRIDGE, MN US",0.9959,COOP:216505,METERS,-89.7
381,1931-01-01,2015-11-01,46.6694,"PINE RIVER DAM, MN US",0.9873,COOP:216547,METERS,-94.1089
519.7,1931-01-01,2015-11-01,44.0138,"PIPESTONE, MN US",0.9941,COOP:216565,METERS,-96.3258
390.1,1931-01-01,2015-11-01,47.2508,"POKEGAMA DAM, MN US",0.9725,COOP:216612,METERS,-93.5861
283.5,1952-06-01,2015-11-01,43.6725,"PRESTON, MN US",0.9842,COOP:216654,METERS,-92.0747
392.9,1956-03-01,1969-06-29,43.6,"PRESTON 6 SW, MN US",0.0493,COOP:216659,METERS,-92.13333
378,1956-01-01,1969-06-29,43.56667,"PRESTON 8 SW, MN US",0.0545,COOP:216660,METERS,-92.16667
392.9,1956-01-01,1969-06-29,43.58333,"PRESTON 4 S, MN US",0.051,COOP:216661,METERS,-92.08333
228.9,1931-01-01,1956-01-01,44.4,"READS LANDING, MN US",0.9966,COOP:216777,METERS,-92.08333
316.4,1931-11-01,2015-11-01,47.87945,"RED LAKE FALLS, MN US",0.9871,COOP:216787,METERS,-96.28446
370.6,1893-12-01,2015-11-01,47.8761,"RED LAKE INDIAN AGCY, MN US",0.8381,COOP:216795,METERS,-95.0167
209.7,1931-01-01,2015-11-01,44.57136,"RED WING, MN US",0.9804,COOP:216817,METERS,-92.52835
206.3,1948-07-01,2015-11-01,44.6103,"RED WING DAM 3, MN US",0.9777,COOP:216822,METERS,-92.6101
312.7,1931-01-01,2009-05-01,44.54827,"REDWOOD FALLS MUNICIPAL AIRPORT, MN US",0.9883,COOP:216835,METERS,-95.08042
312.4,1990-04-01,2015-11-01,44.5485,"REDWOOD FALLS, MN US",0.9805,COOP:216839,METERS,-95.09968
312.7,2009-08-01,2015-11-01,44.54827,"REDWOOD FALLS MUNICIPAL AIRPORT, MN US",1,COOP:216841,METERS,-95.08042
410,1948-08-01,1956-12-01,47.06222,"REMER NUMBER 2, MN US",0.7523,COOP:216848,METERS,-93.915
410,1957-01-01,2000-05-01,47.06222,"REMER NUMBER 2, MN US",0.8311,COOP:216849,METERS,-93.915
323.1,2006-06-01,2015-11-01,45.7576,"RICE, MN US",0.9912,COOP:216920,METERS,-94.2072
381,1992-12-01,2006-02-01,46.5381,"RICE LAKE NWR, MN US",0.9689,COOP:216929,METERS,-93.2844
353.9,1948-08-01,1989-12-01,46.46667,"RIVERTON, MN US",0.8611,COOP:216972,METERS,-94.05
397.9,1948-01-01,2015-11-01,43.904,"ROCHESTER INTERNATIONAL AIRPORT, MN US",0.9939,COOP:217004,METERS,-92.49207
376.1,2000-04-01,2015-11-01,43.9336,"ROCHESTER AIRPORT 2 NE, MN US",0.9947,COOP:217011,METERS,-92.4729
457.2,2000-10-01,2006-12-01,43.6556,"ROCK CO SHERIFF, MN US",0.9999,COOP:217012,METERS,-96.2058
289.6,1978-08-01,2015-11-01,45.0896,"ROCKFORD, MN US",0.9754,COOP:217020,METERS,-93.7399
319.1,1931-01-01,2006-12-01,48.84861,"ROSEAU, MN US",0.9507,COOP:217087,METERS,-95.7675
288,1951-01-01,2015-11-01,44.71673,"ROSEMOUNT RESEARCH AND OUTREACH CENTER, MN US",0.9769,COOP:217107,METERS,-93.09798
367,1959-07-01,2015-11-01,46.4808,"ROTHSAY, MN US",0.9674,COOP:217149,METERS,-96.2869
332.2,1986-01-01,2003-08-01,45.83333,"ROYALTON 5 W, MN US",1,COOP:217157,METERS,-94.36667
234.7,1948-08-01,2015-11-01,43.8052,"RUSHFORD, MN US",0.3911,COOP:217184,METERS,-91.7501
310.2,1948-01-01,2015-11-01,45.54416,"ST. CLOUD REGIONAL AIRPORT, MN US",0.9939,COOP:217294,METERS,-94.0516
262.1,1954-11-01,1990-03-01,45.33333,"ST FRANCIS 4 S, MN US",0.7977,COOP:217308,METERS,-93.36667
274.3,1990-04-01,2012-12-01,45.3878,"ST FRANCIS, MN US",0.9632,COOP:217309,METERS,-93.3591
326.1,1948-08-01,2015-11-01,43.9904,"ST. JAMES WWTP, MN US",0.9518,COOP:217326,METERS,-94.6123
213.3,2009-08-01,2015-11-01,44.93234,"ST. PAUL DOWNTOWN AIRPORT, MN US",1,COOP:217370,METERS,-93.05586
274.3,1956-12-01,2006-05-01,44.94611,"ST PAUL, MN US",0.9697,COOP:217377,METERS,-93.03
281.9,2006-07-01,2015-11-01,44.9312,"ST. PAUL 3 SW, MN US",0.9998,COOP:217379,METERS,-93.154
289.9,1948-08-01,1949-12-01,45,"ST PAUL UNIVERSITY FARM, MN US",0.7859,COOP:217381,METERS,-93.16667
213.3,1948-01-01,1953-05-29,44.93234,"ST. PAUL DOWNTOWN AIRPORT, MN US",1,COOP:217386,METERS,-93.05586
242.3,1931-01-01,2015-11-01,44.32233,"ST. PETER, MN US",0.9775,COOP:217405,METERS,-93.96561
376.1,1931-01-01,2015-11-01,46.7953,"SANDY LAKE DAM LIBBY, MN US",0.9853,COOP:217460,METERS,-93.3211
307.8,1959-10-01,2015-11-01,45.5459,"SANTIAGO 3 E, MN US",0.9777,COOP:217502,METERS,-93.7571
256,1990-07-01,1997-02-01,47.41667,"SHELLY 4 SE, MN US",0.975,COOP:217594,METERS,-96.76667
402.3,1948-08-01,2015-11-01,43.6304,"SHERBURN 3 WSW, MN US",0.1411,COOP:217602,METERS,-94.7744
458.1,1948-08-01,1951-10-01,47.65,"SIDE LAKE RANGER STATION, MN US",0.359,COOP:217657,METERS,-93.03333
481.9,1956-12-01,1973-04-01,43.9,"SLAYTON 9 SW, MN US",1,COOP:217740,METERS,-95.88333
324.9,1937-05-01,2014-01-01,44.247,"SPRINGFIELD 1 NW, MN US",0.9858,COOP:217907,METERS,-94.9865
419.1,1935-04-01,2001-04-30,43.56194,"SPRING GROVE, MN US",0.9193,COOP:217915,METERS,-91.64472
349,2002-02-01,2015-11-01,43.61255,"SPRING GROVE 4 N, MN US",1,COOP:217917,METERS,-91.62232
309.7,2002-09-01,2012-12-01,44.9346,"SPRING PARK, MN US",0.9192,COOP:217935,METERS,-93.6275
388.6,1948-08-01,2015-11-01,43.6933,"SPRING VALLEY, MN US",0.202,COOP:217941,METERS,-92.3926
317,1957-05-01,2003-08-01,44.73444,"STEWART, MN US",0.9496,COOP:218025,METERS,-94.3425
216.4,1944-07-01,2006-01-01,45.0417,"STILLWATER 1 SE, MN US",0.9769,COOP:218037,METERS,-92.7975
273.7,2006-07-01,2015-11-01,45.0455,"STILLWATER 2 SW, MN US",0.991,COOP:218039,METERS,-92.8522
387.1,1959-07-01,1961-01-01,46.63333,"TAMARACK, MN US",0.8906,COOP:218187,METERS,-93.13333
459.6,1977-06-01,2015-11-01,46.958,"TAMARAC WILDLIFE REF, MN US",0.8939,COOP:218191,METERS,-95.6546
232,1931-01-01,1949-06-01,45.41667,"TAYLORS FALLS 1 NE, MN US",1,COOP:218204,METERS,-92.65
216.1,2015-04-01,2015-11-01,47.339,"TETTEGOUCHE STATE PARK, MN US",0.998,COOP:218215,METERS,-91.1959
229.5,1948-08-01,2015-11-01,44.28118,"THEILMAN 1 SSW, MN US",0.9344,COOP:218227,METERS,-92.19434
356,1948-08-01,2014-01-01,48.4882,"THIEF LAKE REFUGE, MN US",0.9479,COOP:218235,METERS,-95.9496
339.9,1931-01-01,1972-10-01,48.06667,"THIEF RIVER FALLS MUNICIPAL AIRPORT, MN US",0.755,COOP:218243,METERS,-96.18333
343.8,1972-11-01,2015-11-01,48.1328,"THIEF RIVER FALLS 2, MN US",0.8898,COOP:218247,METERS,-96.182
377,1948-08-01,2015-11-01,48.2109,"THORHULT, MN US",0.9171,COOP:218254,METERS,-95.2475
301.4,2004-10-01,2009-12-01,46.008,"TINTAH 1 W, MN US",0.9839,COOP:218260,METERS,-96.4651
207.3,1948-08-01,2014-01-01,47.5681,"TOFTE RANGER STATION, MN US",0.5793,COOP:218280,METERS,-90.85
432.8,1994-01-01,2015-11-01,47.8002,"TOWER DNR, MN US",0.9773,COOP:218307,METERS,-92.2866
435.9,1931-01-01,2015-11-01,47.7817,"TOWER 2 S, MN US",0.9598,COOP:218311,METERS,-92.2784
427.6,1931-01-01,2015-11-01,44.2394,"TRACY, MN US",0.9833,COOP:218323,METERS,-95.6308
353.9,1948-08-01,1966-09-01,47.95,"TRAIL 12 NNE, MN US",0.6147,COOP:218332,METERS,-95.65
305.1,1948-08-01,1948-11-25,47.26667,"TWIN VALLEY, MN US",0.998,COOP:218406,METERS,-96.25
318.2,1940-07-01,2014-01-01,47.2272,"TWIN VALLEY 3 SW, MN US",0.8389,COOP:218411,METERS,-96.2986
190.5,1931-01-01,2015-11-01,47.0258,"TWO HARBORS, MN US",0.9814,COOP:218419,METERS,-91.6653
413,1998-01-01,2015-11-01,47.1253,"TWO HARBORS 7 NW, MN US",1,COOP:218421,METERS,-91.7067
528.8,1948-08-01,2008-08-01,44.278,"TYLER, MN US",0.9667,COOP:218429,METERS,-96.128
295.7,1984-01-01,2015-11-01,44.9902,"UNIVERSITY OF MN ST. PAUL, MN US",0.6841,COOP:218450,METERS,-93.17995
271.3,1991-04-01,2015-11-01,45.04821,"VADNAIS LAKE, MN US",0.9729,COOP:218477,METERS,-93.09596
323.7,1948-08-01,2015-11-01,44.5074,"VESTA, MN US",0.9815,COOP:218520,METERS,-95.4109
438.9,1931-01-01,1987-02-01,47.5,"VIRGINIA, MN US",0.9643,COOP:218543,METERS,-92.55
222.5,1956-02-01,2015-11-01,44.38766,"WABASHA, MN US",0.9903,COOP:218552,METERS,-92.06363
418.2,1931-01-01,2015-11-01,46.3938,"WADENA 3 S, MN US",0.9569,COOP:218579,METERS,-95.1494
510.5,1948-08-01,2014-01-01,47.2561,"WALES 2 ENE, MN US",0.9216,COOP:218613,METERS,-91.7017
410.3,1907-12-01,2015-11-01,47.0998,"WALKER, MN US",0.9182,COOP:218618,METERS,-94.5724
414.5,1940-01-01,2015-11-01,47.0998,"WALKER RANGER, MN US",0.2075,COOP:218621,METERS,-94.5724
362.7,1963-11-01,1991-09-01,48.65,"WANNASKA 1 S, MN US",0.8448,COOP:218656,METERS,-95.75
260.6,2014-01-01,2015-11-01,48.1954,"WARREN WSD, MN US",1,COOP:218674,METERS,-96.7761
280.1,2012-01-01,2013-12-01,48.1508,"WARREN 7 ESE, MN US",0.9993,COOP:218676,METERS,-96.6416
327.1,1931-01-01,2015-11-01,48.8947,"WARROAD, MN US",0.9627,COOP:218679,METERS,-95.3303
349.6,1931-01-01,2015-11-01,44.07063,"WASECA SOUTHERN RESEARCH AND OUTREACH CENTER, MN US",0.9941,COOP:218692,METERS,-93.52647
363,1948-08-01,2015-11-01,48.2059,"WASKISH 4 NE, MN US",0.6906,COOP:218700,METERS,-94.4273
,1948-08-01,1951-11-01,44.96667,"WATERTOWN, MN US",0.9254,COOP:218713,,-93.85
289.6,1954-05-01,2015-11-01,45.0227,"WATSON 1 NE, MN US",1,COOP:218729,METERS,-95.7896
345,1948-09-01,1979-09-01,48.6,"WAYLAND 12 NW, MN US",0.799,COOP:218763,METERS,-94.51667
345.9,1942-01-01,2015-11-01,43.7468,"WELLS, MN US",0.9876,COOP:218808,METERS,-93.7368
310.3,1931-01-01,2015-11-01,45.80808,"WHEATON, MN US",0.9882,COOP:218907,METERS,-96.50419
454.8,1948-08-01,1995-09-01,47.28333,"WHITEFACE RESERVOIR, MN US",0.9735,COOP:218939,METERS,-92.18333
311.8,1948-08-01,2015-11-01,45.86209,"WHITE ROCK DAM, MN US",0.276,COOP:218947,METERS,-96.56521
256,1990-12-01,2015-11-01,45.52309,"WILD RIVER STATE PARK, MN US",0.9734,COOP:218986,METERS,-92.74899
345,1943-01-01,1973-09-01,45.11667,"WILLMAR, MN US",0.8915,COOP:218999,METERS,-95.08333
362.7,2010-08-01,2015-11-01,45.1901,"WILLMAR 5 N, MN US",1,COOP:219001,METERS,-95.0586
335.3,1931-01-01,2010-07-31,45.10778,"WILLMAR RTC, MN US",0.9885,COOP:219004,METERS,-95.03583
421.8,1936-12-01,2015-11-01,43.877,"WINDOM, MN US",0.9673,COOP:219033,METERS,-95.1159
338.3,1931-01-01,2015-11-01,43.7639,"WINNEBAGO, MN US",0.9853,COOP:219046,METERS,-94.1662
402.3,1893-01-01,2015-11-01,47.4305,"WINNIBIGOSHISH DAM, MN US",0.9919,COOP:219059,METERS,-94.0504
198.7,1931-01-01,2009-10-01,44.0422,"WINONA, MN US",0.9673,COOP:219067,METERS,-91.6364
202.1,1948-07-01,2015-11-01,44.0876,"WINONA DAM 5 A, MN US",0.9852,COOP:219072,METERS,-91.6703
225.9,1948-08-01,1957-08-01,44.03333,"WINONA 3 SW, MN US",0.8061,COOP:219077,METERS,-91.68333
313.9,1948-09-01,2006-02-01,44.9511,"WINSTED, MN US",0.9305,COOP:219085,METERS,-94.0629
,1948-08-01,1951-10-01,44.53333,"WINTHROP, MN US",0.9488,COOP:219093,,-94.36667
407.5,1948-08-01,1995-09-01,47.93333,"WINTON POWER PLANT, MN US",0.811,COOP:219101,METERS,-91.76667
438.6,1993-06-01,2015-11-01,47.3824,"WOLF RIDGE ELC, MN US",0.9963,COOP:219134,METERS,-91.1973
484.9,1931-01-01,1971-11-01,43.61667,"WORTHINGTON, MN US",0.9878,COOP:219166,METERS,-95.6
478.5,1971-07-01,2015-11-01,43.6449,"WORTHINGTON 2 NNE, MN US",0.9868,COOP:219170,METERS,-95.5802
405.4,1961-07-01,2015-11-01,46.6804,"WRIGHT 4 NW, MN US",0.9724,COOP:219173,METERS,-92.9543
338.3,1954-12-01,1995-09-01,44.80556,"YOUNG AMERICA 1 SW, MN US",0.9837,COOP:219208,METERS,-94.01667
268.2,1978-08-01,2010-10-01,44.2853,"ZUMBRO FALLS, MN US",0.4703,COOP:219231,METERS,-92.431
328.9,1948-12-01,1957-10-01,44.28333,"ZUMBRO FALLS 1 SE, MN US",0.9714,COOP:219235,METERS,-92.41667
314.9,2002-05-01,2003-10-01,44.30333,"ZUMBRO FALLS 2 NE, MN US",0.998,COOP:219237,METERS,-92.40444
298.7,1931-01-01,2015-11-01,44.29982,"ZUMBROTA, MN US",0.9853,COOP:219249,METERS,-92.66544
240.8,1931-01-01,2015-11-01,48.9713,"PEMBINA, ND US",0.95,COOP:326947,METERS,-97.2414
204.2,1937-01-01,2015-11-01,44.32684,"ALMA DAM 4, WI US",0.9726,COOP:470124,METERS,-91.91933
289.6,1931-01-01,2010-12-01,46.0087,"DANBURY, WI US",0.9927,COOP:471978,METERS,-92.3735
194.8,1936-11-01,2015-11-01,43.5705,"GENOA DAM 8, WI US",0.9906,COOP:473038,METERS,-91.2295
228.6,1950-01-01,2015-11-01,45.4117,"ST. CROIX FALLS, WI US",0.9963,COOP:477464,METERS,-92.6466
185,1931-01-01,2015-11-01,46.727,"SUPERIOR, WI US",0.9814,COOP:478349,METERS,-92.072
201.2,1937-01-01,2015-11-01,43.9994,"TREMPEALEAU DAM 6, MN US",0.9905,COOP:478589,METERS,-91.4378
335,1978-12-01,2024-02-02,48.6333,"BARWICK, MN US",1,GHCND:CA006020559,METERS,-93.9667
323,1991-08-01,1993-07-31,48.7333,"RAINY RIVER COOPER, MN US",1,GHCND:CA00602FQ5L,METERS,-94.6167
263,2009-12-01,2015-11-12,45.1947144,"COON RAPIDS 1.5 NNW, MN US",0.639,GHCND:US1MNAA0002,METERS,-93.3257229
272.5,2010-01-01,2011-07-31,45.196163,"COON RAPIDS 2.2 NE, MN US",0.6858,GHCND:US1MNAA0003,METERS,-93.2754848
284.1,2010-01-01,2023-12-10,45.408973,"SAINT FRANCIS 4.0 E, MN US",0.947,GHCND:US1MNAA0004,METERS,-93.309025
280.4,2010-03-01,2023-10-30,45.377969,"EAST BETHEL 3.1 NE, MN US",0.6954,GHCND:US1MNAA0005,METERS,-93.15589
277.1,2010-07-01,2023-08-26,45.1707859,"BLAINE 2.4 W, MN US",0.9417,GHCND:US1MNAA0006,METERS,-93.2569597
274.6,2011-04-01,2014-10-31,45.245148,"HAM LAKE 0.7 SSW, MN US",0.6506,GHCND:US1MNAA0012,METERS,-93.206829
267.6,2011-03-01,2021-04-05,45.164768,"COON RAPIDS 1.4 ESE, MN US",0.6601,GHCND:US1MNAA0013,METERS,-93.285472
274,2011-04-01,2021-06-28,45.218283,"ANDOVER 3.0 SSE, MN US",0.6542,GHCND:US1MNAA0014,METERS,-93.297292
273.7,2011-04-01,2019-09-18,45.142589,"LINO LAKES 2.5 SW, MN US",0.636,GHCND:US1MNAA0015,METERS,-93.119487
281.3,2011-04-01,2021-04-26,45.371233,"EAST BETHEL 1.1 NNW, MN US",0.636,GHCND:US1MNAA0016,METERS,-93.211496
303.6,2011-04-01,2013-07-07,45.059834,"COLUMBIA HEIGHTS 0.9 NNE, MN US",0.6423,GHCND:US1MNAA0017,METERS,-93.240785
272.2,2011-04-01,2017-10-03,45.285398,"ANDOVER 2.1 NNW, MN US",0.6724,GHCND:US1MNAA0018,METERS,-93.343802
266.7,2011-04-01,2017-10-31,45.18905,"COON RAPIDS 3.2 WNW, MN US",0.636,GHCND:US1MNAA0019,METERS,-93.371943
276.5,2011-04-01,2022-07-24,45.164625,"BLAINE 0.4 S, MN US",0.636,GHCND:US1MNAA0020,METERS,-93.207191
279.8,2011-04-01,2021-04-26,45.265676,"HAM LAKE 1.2 NW, MN US",0.636,GHCND:US1MNAA0021,METERS,-93.222102
280.4,2011-04-01,2017-06-07,45.393412,"SAINT FRANCIS 1.3 ESE, MN US",0.636,GHCND:US1MNAA0022,METERS,-93.365023
260.6,2011-04-01,2012-06-22,45.08469444,"FRIDLEY 0.3 W, MN US",0.7326,GHCND:US1MNAA0023,METERS,-93.26477778
267.9,2011-05-01,2012-08-31,45.241544,"RAMSEY 1.5 SSW, MN US",0.6847,GHCND:US1MNAA0024,METERS,-93.460349
273.7,2011-12-01,2013-04-10,45.1759569,"BLAINE 0.8 WNW, MN US",0.8831,GHCND:US1MNAA0028,METERS,-93.222627
274.9,2011-12-01,2015-04-13,45.215837,"HAM LAKE 3.2 SSE, MN US",0.9275,GHCND:US1MNAA0029,METERS,-93.1691
274.9,2012-03-01,2024-01-30,45.248781,"HAM LAKE 2.2 E, MN US",0.9995,GHCND:US1MNAA0031,METERS,-93.159667
268.5,2013-04-01,2022-09-30,45.258176,"RAMSEY 1.9 E, MN US",0.6334,GHCND:US1MNAA0036,METERS,-93.411374
290.8,2013-07-01,2021-09-21,45.07277,"FRIDLEY 1.8 ESE, MN US",0.6423,GHCND:US1MNAA0039,METERS,-93.23244
274.6,2013-09-01,2015-09-04,45.238742,"HAM LAKE 1.3 SSE, MN US",0.6254,GHCND:US1MNAA0040,METERS,-93.189222
275.8,2015-03-04,2016-10-26,45.1831817626953,"COON RAPIDS 1.7 ENE, MN US",0.199,GHCND:US1MNAA0045,METERS,-93.2765502929688
274.6,2015-04-22,2018-05-19,45.191162,"BLAINE 1.5 N, MN US",0.1005,GHCND:US1MNAA0052,METERS,-93.208396
269.1,2015-05-01,2024-01-30,45.194656,"ANOKA 1.3 SSE, MN US",0.9965,GHCND:US1MNAA0054,METERS,-93.374898
277.7,2016-03-30,2021-02-08,45.198389,"BLAINE 2.2 NNW, MN US",0.9986,GHCND:US1MNAA0056,METERS,-93.228127
276.8,2016-06-11,2023-11-06,45.4006,"SAINT FRANCIS 0.5 WNW, MN US",0.2662,GHCND:US1MNAA0057,METERS,-93.4002
269.4,2017-04-05,2020-10-24,45.1876,"COON RAPIDS 1.7 WNW, MN US",0.271,GHCND:US1MNAA0061,METERS,-93.3391
263.7,2017-05-15,2022-09-09,45.227365,"ANOKA 1.6 NW, MN US",0.0813,GHCND:US1MNAA0066,METERS,-93.409546
278,2017-05-28,2019-09-03,45.147979,"LINO LAKES 2.4 SW, MN US",0.998,GHCND:US1MNAA0067,METERS,-93.122201
279.2,2017-07-01,2019-11-09,45.38672,"EAST BETHEL 3.0 NE, MN US",0.9634,GHCND:US1MNAA0068,METERS,-93.159937
285.9,2018-03-12,2023-10-30,45.14918,"COON RAPIDS 2.7 SE, MN US",0.5544,GHCND:US1MNAA0072,METERS,-93.26955
273.1,2018-03-15,2024-01-30,45.30231,"ANOKA 6.5 N, MN US",0.9544,GHCND:US1MNAA0073,METERS,-93.41459
267,2020-06-19,2024-01-08,45.216438,"ANOKA 0.9 ENE, MN US",0.8805,GHCND:US1MNAA0074,METERS,-93.373616
278,2018-06-25,2024-01-27,45.17036,"CENTERVILLE 0.7 NE, MN US",0.8835,GHCND:US1MNAA0075,METERS,-93.04356
276.8,2018-08-01,2024-01-30,45.3036,"NOWTHEN 2.9 SSE, MN US",0.9861,GHCND:US1MNAA0076,METERS,-93.4262
272.5,2019-03-15,2023-12-31,45.22694,"HAM LAKE 1.9 S, MN US",0.0798,GHCND:US1MNAA0079,METERS,-93.2083
278.3,2019-04-01,2023-10-27,45.193221,"LINO LAKES 2.2 NW, MN US",0.2166,GHCND:US1MNAA0080,METERS,-93.109842
278.6,2019-05-03,2023-07-28,45.34861,"EAST BETHEL 2.4 WSW, MN US",0.4044,GHCND:US1MNAA0082,METERS,-93.25139
260.9,2021-06-13,2024-01-30,45.197796,"ANOKA 0.9 SSW, MN US",0.8052,GHCND:US1MNAA0084,METERS,-93.397165
274,2019-11-01,2023-08-08,45.166407,"LINO LAKES 1.8 W, MN US",0.9223,GHCND:US1MNAA0085,METERS,-93.120633
275.8,2020-04-04,2021-10-15,45.16371,"LINO LAKES 2.5 W, MN US",0.8036,GHCND:US1MNAA0087,METERS,-93.13368
266.7,2020-04-18,2024-01-29,45.162891,"COON RAPIDS 1.1 SW, MN US",0.8915,GHCND:US1MNAA0090,METERS,-93.324591
270.4,2020-04-01,2024-01-27,45.26114,"ANDOVER 1.9 W, MN US",1,GHCND:US1MNAA0092,METERS,-93.36463
278.3,2020-04-08,2024-01-30,45.3151,"EAST BETHEL 1.6 ESE, MN US",1,GHCND:US1MNAA0093,METERS,-93.170328
263,2020-04-20,2023-10-27,45.260274,"ANDOVER 3.5 W, MN US",0.2519,GHCND:US1MNAA0095,METERS,-93.397294
278.3,2020-04-27,2021-10-29,45.13,"CIRCLE PINES 1.1 SW, MN US",0.6497,GHCND:US1MNAA0098,METERS,-93.167
271.3,2020-08-28,2024-01-23,45.19409,"COON RAPIDS 1.6 NE, MN US",0.534,GHCND:US1MNAA0100,METERS,-93.29055
273.1,2010-09-22,2021-06-26,45.171864,"BLAINE 0.8 NE, MN US",0.7546,GHCND:US1MNAA0102,METERS,-93.227324
278.6,2021-01-18,2022-07-16,45.19883,"BLAINE 2.2 NNW, MN US",0.9386,GHCND:US1MNAA0103,METERS,-93.22491
281.3,2021-03-23,2023-10-27,45.387943,"EAST BETHEL 3.0 NE, MN US",0.5876,GHCND:US1MNAA0107,METERS,-93.161447
278,2021-03-27,2024-01-30,45.199392,"LINO LAKES 2.4 NNW, MN US",1,GHCND:US1MNAA0110,METERS,-93.102473
289,2021-03-30,2023-10-25,45.1279687,"LINO LAKES 3.9 SE, MN US",1,GHCND:US1MNAA0112,METERS,-93.0255473
279.2,2021-04-01,2024-01-13,45.3747,"OAK GROVE 2.8 NW, MN US",0.8732,GHCND:US1MNAA0113,METERS,-93.3593
274,2021-05-19,2023-10-26,45.274795,"ANDOVER 1.6 NW, MN US",1,GHCND:US1MNAA0115,METERS,-93.3462605
282.2,2021-04-11,2024-01-30,45.151723,"LINO LAKES 3.0 ESE, MN US",0.9682,GHCND:US1MNAA0116,METERS,-93.026244
276.1,2021-11-01,2024-01-30,45.158575,"BLAINE 2.7 WSW, MN US",0.9768,GHCND:US1MNAA0121,METERS,-93.26141
278.9,2022-03-24,2024-01-13,45.213927,"HAM LAKE 2.9 SSW, MN US",0.2496,GHCND:US1MNAA0125,METERS,-93.221185
278.3,2022-03-14,2024-01-30,45.275055,"HAM LAKE 2.0 NE, MN US",0.998,GHCND:US1MNAA0129,METERS,-93.175981
277.7,2022-03-30,2024-01-27,45.26387,"HAM LAKE 1.8 ENE, MN US",0.7145,GHCND:US1MNAA0130,METERS,-93.16924
271.3,2020-09-05,2024-01-28,45.194062,"COON RAPIDS 1.3 N, MN US",0.3763,GHCND:US1MNAA0131,METERS,-93.309262
270.1,2022-03-29,2023-10-26,45.25252,"RAMSEY 2.9 WSW, MN US",0.5459,GHCND:US1MNAA0133,METERS,-93.50722
296.9,2022-03-28,2023-12-26,45.0375,"COLUMBIA HEIGHTS 0.9 SSE, MN US",0.6099,GHCND:US1MNAA0136,METERS,-93.2374
262.4,2022-05-26,2023-04-22,45.19963,"ANOKA 0.9 SW, MN US",0.998,GHCND:US1MNAA0137,METERS,-93.4019
262.7,2022-08-05,2024-01-30,45.168056,"COON RAPIDS 0.5 SSE, MN US",0.9267,GHCND:US1MNAA0140,METERS,-93.30614
278.3,2022-04-27,2023-09-30,45.388655,"STACY 4.2 W, MN US",0.6322,GHCND:US1MNAA0141,METERS,-93.07948
267.6,2022-06-12,2023-09-30,45.2301671,"ANDOVER 2.1 SSW, MN US",0.9819,GHCND:US1MNAA0145,METERS,-93.3445547
271,2022-04-30,2022-11-10,45.061982,"COLUMBIA HEIGHTS 1.1 NNW, MN US",0.9925,GHCND:US1MNAA0149,METERS,-93.2574
259.4,2022-06-21,2024-01-20,45.0823457398564,"FRIDLEY 0.4 WSW, MN US",0.6891,GHCND:US1MNAA0151,METERS,-93.2674296014169
273.4,2022-08-23,2023-07-16,45.150513,"LINO LAKES 1.3 SSE, MN US",0.9819,GHCND:US1MNAA0152,METERS,-93.070623
271,2023-03-29,2024-01-30,45.2362,"ANDOVER 1.7 SSE, MN US",0.9947,GHCND:US1MNAA0161,METERS,-93.3096
273.1,2023-03-25,2024-01-30,45.3053956,"OAK GROVE 2.7 SSW, MN US",0.9947,GHCND:US1MNAA0169,METERS,-93.3489388
270.4,2023-04-15,2023-10-27,45.1573014,"BLAINE 0.9 WSW, MN US",0.9947,GHCND:US1MNAA0174,METERS,-93.2521757
281,2023-04-15,2024-01-30,45.3571,"EAST BETHEL 1.2 E, MN US",0.9925,GHCND:US1MNAA0175,METERS,-93.1789
382.2,1998-06-17,2024-01-29,46.2052123,"MCGRATH 2.8 SSE, MN US",0.031,GHCND:US1MNAT0001,METERS,-93.2494411
412.4,2011-04-01,2023-10-26,46.9949523,"HILL CITY 0.9 N, MN US",0.5997,GHCND:US1MNAT0002,METERS,-93.5971159
